,open,high,low,close,volume
2023-06-30 15:15:00,160.4600,160.5000,160.4500,160.4800,2426
2023-06-30 15:14:00,160.4900,160.4900,160.4700,160.4700,1929
2023-06-30 15:13:00,160.4650,160.5100,160.4400,160.4850,3891
2023-06-30 15:12:00,160.4600,160.5000,160.4600,160.4600,1126
2023-06-30 15:11:00,160.4550,160.4900,160.4500,160.4900,916
2023-06-30 15:10:00,160.4400,160.5000,160.4100,160.4100,3174
2023-06-30 15:09:00,160.4610,160.5160,160.4000,160.4800,912
2023-06-30 15:08:00,160.5380,160.5380,160.4900,160.5340,2058
2023-06-30 15:07:00,160.4050,160.5750,160.4050,160.5750,2115
2023-06-30 15:06:00,160.4050,160.4050,160.4050,160.4050,110
2023-06-30 15:05:00,160.4000,160.4000,160.3900,160.3900,957
2023-06-30 15:04:00,160.4300,160.4500,160.3800,160.4300,2210
2023-06-30 15:03:00,160.3800,160.4700,160.3800,160.4700,2037
2023-06-30 15:01:00,160.3800,160.3800,160.3000,160.3400,2363
2023-06-30 15:00:00,160.3200,160.3500,160.2800,160.3250,6724
2023-06-30 14:59:00,160.3400,160.3400,160.3000,160.3400,2086
2023-06-30 14:58:00,160.4000,160.4000,160.3600,160.3600,1322
2023-06-30 14:56:00,160.3700,160.3800,160.3000,160.3800,1461
2023-06-30 14:55:00,160.3250,160.4380,160.3250,160.4050,2129
2023-06-30 14:54:00,160.2800,160.3200,160.2800,160.3200,460
2023-06-30 14:53:00,160.3700,160.3700,160.3200,160.3200,2991
2023-06-30 14:52:00,160.4050,160.4050,160.3300,160.3300,587
2023-06-30 14:51:00,160.4100,160.4100,160.4100,160.4100,120
2023-06-30 14:49:00,160.4000,160.4100,160.4000,160.4100,949
2023-06-30 14:48:00,160.3700,160.4000,160.3700,160.4000,1163
2023-06-30 14:47:00,160.4000,160.4000,160.3200,160.3200,714
2023-06-30 14:46:00,160.4000,160.4000,160.4000,160.4000,210
2023-06-30 14:45:00,160.3300,160.4100,160.3000,160.4000,4614
2023-06-30 14:43:00,160.3800,160.4400,160.3300,160.3400,3237
2023-06-30 14:42:00,160.3700,160.3900,160.3600,160.3600,583
2023-06-30 14:41:00,160.3700,160.3700,160.3200,160.3200,408
2023-06-30 14:40:00,160.3600,160.3800,160.3400,160.3500,1749
